person1,person2,common_pubs
1092020,1090463,1
1092020,1091127,1
1092020,1087150,1
1092020,1081674,1
1092020,1090495,1
1092020,1044006,1
1092020,1091088,1
1092020,1086757,1
1092020,1089183,1
1092020,1080724,1
1092020,1090288,1
1092020,1086751,1
1092020,1092034,1
1092020,1083362,1
1092020,1092008,1
1092020,1044031,1
1092020,1091079,1
1092020,1090547,1
1092020,1091092,1
1092020,1091135,1
1092020,1091125,1
1092020,1088303,1
1092020,1091053,1
1092020,1091052,1
1092020,1086953,1
1092020,1086440,1
1092020,1091066,1
1092020,1086637,1
1092020,1091078,1
1092020,1083464,1
1092020,1091102,1
1092020,1091067,1
1092020,1087189,1
1092020,1086937,1
1092020,1090348,1
1092020,1087097,1
1092020,1091137,1
1092020,1086604,1
1092020,1086926,1
1092020,1087174,1
1092020,1086708,1
1092020,1092000,1
1092020,1086835,1
1092020,1091070,1
1092020,1086837,1
1092020,1083277,1
1092020,1090017,1
1092020,1091084,1
1092020,1086618,1
1092020,1091121,1
1092020,1092011,1
1092020,1091123,1
1092020,1087191,1
1092020,1086827,1
1092020,1091994,1
1092020,1087647,1
1092020,1087106,1
1092020,1086761,1
1092020,1086755,1
1092020,1087057,1
1092020,1083302,1
1092020,1086681,1
1092020,1086685,1
1092020,1091091,1
1092020,1087032,1
1092020,1091117,1
1092020,1091115,1
1092020,1042737,1
1092020,1087130,1
1092020,1091098,1
1092020,1086647,1
1092020,1092007,1
1092020,1091093,1
1092020,1092031,1
1092020,1092006,1
1092020,1087190,1
1092020,1089333,1
1092020,1091076,1
1092020,1092017,1
1092020,1092032,1
1092020,1086932,1
1092020,1091080,1
1092020,1086818,1
1092020,1029043,1
1092020,1091993,1
1092020,1087107,1
1092020,1087058,1
1092020,1078997,1
1092020,1087121,1
1092020,1087079,1
1092020,1086975,1
1092020,1087127,1
1092020,1086691,1
1092020,1091129,1
1092020,1089268,1
1092020,1087129,1
1092020,1086620,1
1092020,1086947,1
1092020,1091090,1
1092020,1087041,1
1092020,1087053,1
1092020,1086629,1
1092020,1091996,1
1092020,1092027,1
1092020,1092030,1
1092020,1091083,1
1092020,1088637,1
1092020,1091089,1
1092020,1089980,1
1092020,1086726,1
1092020,1091059,1
1092020,1092001,1
1092020,1091112,1
1092020,1091082,1
1092020,1092013,1
1092020,1086809,1
1092020,1091051,1
1092020,1091119,1
1092020,1091131,1
1092020,1091104,1
1092020,1091050,1
1092020,1091100,1
1092020,1086823,1
1092020,1087125,1
1092020,1086908,1
1092020,1092023,1
1092020,1091132,1
1092020,1092029,1
1092020,1092005,1
1092020,1090251,1
1092020,1091055,1
1092020,1092033,1
1092020,1092004,1
1092020,1092002,1
1092020,1092010,1
1092020,1092024,1
1092020,1092012,1
1092020,1092022,1
1092020,1091071,1
1092020,1086931,1
1092020,1091997,1
1092020,1091075,1
1092020,1091095,1
1092020,1092026,1
1092020,1092003,1
1092020,1092018,1
1092020,1087052,1
1092020,1086930,1
1092020,1092014,1
1092020,1091072,1
1092020,1091086,1
1092020,1092028,1
1092020,1092009,1
1092020,1091999,1
1092020,1091995,1
1092020,1091056,1
1092020,1092021,1
1092020,1091998,1
1092020,1092016,1
1092020,1092025,1
1092020,1092015,1
1091007,1090945,2
1091007,1091023,2
1091007,1090809,1
1091007,1090841,1
1091007,1091020,2
1091007,1090759,2
1091007,1091012,2
1091007,1090944,2
1091007,1090916,2
1091007,1090914,2
1091007,1090772,2
1091007,1090953,2
1091007,1090844,1
1091007,1106507,1
1091007,1106451,1
1091007,1090874,2
1091007,1089017,2
1091007,1090797,2
1091007,1090788,2
1091007,1091032,2
1091007,1041811,2
1091007,1090921,2
1091007,1090856,1
1091007,1106500,1
1091007,1090763,2
1091007,1007537,2
1091007,1086080,2
1091007,1089090,1
1091007,1090936,2
1091007,1090534,2
1091007,1090983,1
1091007,1106496,1
1091007,1090873,1
1091007,1090814,2
1091007,1090888,2
1091007,1043346,2
1091007,1090766,2
1091007,1090922,2
1091007,1090891,1
1091007,1090794,1
1091007,1090971,1
1091007,1090962,2
1091007,1106450,1
1091007,1090849,2
1091007,1090816,2
1091007,1090993,1
1091007,1090990,1
1091007,1090947,2
1091007,1090898,2
1091007,1090929,2
1091007,1042132,2
1091007,1091041,2
1091007,1090875,2
1091007,1091028,2
1091007,1090996,2
1091007,1090781,2
1091007,1090951,2
1091007,1090850,2
1091007,1090906,2
1091007,1091014,1
1091007,1090836,2
1091007,1090789,1
1091007,1090860,2
1091007,1090739,2
1091007,1041576,1
1091007,1091000,2
1091007,1090857,2
1091007,1091008,2
1091007,1090834,1
1091007,1091010,2
1091007,1079371,2
1091007,1106494,1
1091007,1090966,2
1091007,1091024,1
1091007,1090883,1
1091007,1090828,2
1091007,1091001,2
1091007,1090976,2
1091007,1090750,2
1091007,1090754,2
1091007,1090980,2
1091007,1090889,1
1091007,1090917,2
1091007,1090887,2
1091007,1090775,2
1091007,1090845,2
1091007,1090897,2
1091007,1090767,2
1091007,1106454,1
1091007,1089961,2
1091007,1090998,1
1091007,1090864,2
1091007,1078936,2
1091007,1090955,2
1091007,1106472,1
1091007,1079174,2
1091007,1098977,1
1091007,1045741,2
1091007,1090925,2
1091007,1090924,2
1091007,1090755,2
1091007,1091009,2
1091007,1082169,2
1091007,1091035,2
1091007,1090799,2
1091007,1090868,2
1091007,1090852,2
1091007,1106506,1
1091007,1106495,1
1091007,1106488,1
1091007,1090911,1
1091007,1039985,2
1091007,1091029,2
1091007,1090826,2
1091007,1090927,2
1091007,1090973,2
1091007,1091034,2
1091007,1042951,2
1091007,1090961,2
1091007,1090831,2
1091007,1090978,2
1091007,1091017,2
1091007,1090753,2
1091007,1106505,1
1091007,1090958,2
1091007,1090819,2
1091007,1042638,1
1091007,1090800,2
1091007,1090933,2
1091007,1090905,1
1091007,1090904,2
1091007,1106475,1
1091007,1090995,1
1091007,1106490,1
1091007,1090758,2
1091007,1090899,2
1091007,1106513,1
1091007,1090991,2
1091007,1090861,2
1091007,1090815,2
1091007,1090946,2
1091007,1090977,2
1091007,1090999,2
1091007,1090843,2
1091007,1090846,2
1091007,1090869,2
1091007,1090855,2
1091007,1106456,1
1091007,1090762,2
1091007,1090989,2
1091007,1090795,2
1091007,1090827,2
1091007,1040970,1
1091007,1090822,2
1091007,1091002,2
1091007,1090940,2
1091007,1091005,2
1091007,1042185,2
1091007,1090777,2
1091007,1090963,2
1091007,1090972,2
1091007,1090764,2
1091007,1090913,1
1091007,1079553,1
1091007,1090804,2
1091007,1090745,2
1091007,1090942,2
1091007,1091031,2
1091007,1090939,2
1091007,1090790,2
1091007,1106474,1
1091007,1043985,1
1091007,1091013,1
1091007,1090752,2
1091007,1005775,1
1091007,1091725,1
1091007,1043596,2
1091007,1087659,2
1091007,1090903,2
1091007,1090941,2
1091007,1090959,2
1091007,1090770,2
1091007,1090909,2
1091007,1106449,1
1091007,1090960,2
1091007,1090935,2
1091007,1090854,2
1091007,1078937,2
1091007,1106514,1
1091007,1090965,2
1091007,1090985,2
1091007,1091047,2
1091007,1090957,2
1091007,1090867,2
1091007,1090948,1
1091007,1106473,1
1091007,1090747,2
1091007,1090778,1
1091007,1090949,2
1091007,1100670,1
1091007,1106452,1
1091007,1091026,2
1091007,1091038,1
1091007,1090956,2
1091007,1090832,2
1091007,1090871,1
1091007,1090884,2
1091007,1078981,2
1091007,1090811,2
1091007,1091044,2
1091007,1106462,1
1091007,1099254,1
1091007,1090859,1
1091007,1090969,2
1091007,1091025,2
1091007,1090982,2
1091007,1090902,2
1091007,1079366,2
1091007,1090885,1
1091007,1091030,2
1091007,1090862,2
1091007,1090848,2
1091007,1090812,2
1091007,1090847,2
1091007,1106470,1
1091007,1078990,2
1091007,1090937,2
1091007,1087796,2
1091007,1090761,2
1091007,1090842,2
1091007,1106511,1
1091007,1090786,2
1091007,1106502,1
1091007,1091048,2
1091007,1106458,1
1091007,1090934,2
1091007,1090820,1
1091007,1091043,1
1091007,1087770,1
1091007,1091016,1
1091007,1090791,2
1091007,1106457,1
1091007,1090986,1
1091007,1090910,2
1091007,1090970,2
1091007,1090771,1
1091007,1090817,2
1091007,1090908,2
1091007,1106478,1
1091007,1090931,2
1091007,1106467,1
1091007,1090757,2
1091007,1090858,2
1091007,1106484,1
1091007,1090751,1
1091007,1090893,1
1091007,1089051,2
1091007,1090829,2
1091007,1090997,2
1091007,1091006,2
1091007,1043633,1
1091007,1090787,1
1091007,1091022,2
1091007,1040573,2
1091007,1106471,1
1091007,1090879,2
1091007,1106448,1
1091007,1041602,2
1091007,1090987,1
1091007,1041343,1
1091007,1090923,2
1091007,1087793,2
1091007,1106499,1
1091007,1090892,2
1091007,1091003,2
1091007,1090818,1
1091007,1078947,2
1091007,1090793,2
1091007,1106497,1
1091007,1090743,2
1091007,1090803,1
1091007,1078941,2
1091007,1039993,1
1091007,1090919,2
1091007,1090866,2
1091007,1090872,2
1091007,1106469,1
1091007,1087717,2
1091007,1040125,2
1091007,1090780,2
1091007,1091021,2
1091007,1090863,1
1091007,1090870,1
1091007,1106483,1
1091007,1106442,1
1091007,1090768,2
1091007,1090877,2
1091007,1106460,1
1091007,1090825,2
1091007,1087660,2
1091007,1043124,2
1091007,1091042,2
1091007,1091004,2
1091007,1088995,2
1091007,1090748,2
1091007,1106489,1
1091007,1090894,2
1091007,1090984,2
1091007,1090918,2
1091007,1090926,2
1091007,1087822,1
1091007,1091011,2
1091007,1090974,2
1091007,1091049,2
1091007,1011460,2
1091007,1090964,2
1091007,1090979,1
1091007,1106438,1
1091007,1079356,2
1091007,1090833,1
1091007,1090938,2
1091007,1090783,2
1091007,1106445,1
1091007,1087708,1
1091007,1090792,2
1091007,1078971,2
1091007,1090740,2
1091007,1106487,1
1091007,1042955,1
1091007,1106498,1
1091007,1091027,2
1091007,1106481,1
1091007,1090952,2
1091007,1090837,1
1091007,1090779,1
1091007,1090954,2
1091007,1090967,2
1091007,1090821,1
1091007,1106446,1
1091007,1090838,2
1091007,1091037,1
1091007,1106509,1
1091007,1090840,1
1091007,1106486,1
1091007,1090900,2
1091007,1090880,1
1091007,1091045,1
1091007,1090928,2
1091007,1093488,1
1091007,1090784,2
1091007,1079196,1
1091007,1090773,2
1091007,1091039,2
1091007,1091015,2
1091007,1090896,1
1091007,1042121,1
1091007,1090798,2
1091007,1106504,1
1091007,1028877,2
1091007,1090975,2
1091007,1106512,1
1091007,1106493,1
1091007,1090760,2
1091007,1090776,1
1091007,1091019,2
1091007,1090886,1
1091007,1090765,2
1091007,1090853,2
1091007,1090839,2
1091007,1090890,1
1091007,1091018,2
1091007,1078928,2
1091007,1091040,2
1091007,1078999,2
1091007,1090994,2
1091007,1090835,2
1091007,1090901,2
1091007,1106444,1
1091007,1090943,2
1091007,1028296,2
1091007,1090907,2
1091007,1090805,1
1091007,1106439,1
1091007,1078940,2
1091007,1106503,1
1091007,1090930,1
1091007,1106482,1
1091007,1106461,1
1091007,1090744,2
1091007,1090915,2
1091007,1106463,1
1091007,1090878,1
1091007,1106485,1
1091007,1106455,1
1091007,1106459,1
1091007,1106508,1
1091007,1090742,2
1091007,1089020,1
1091007,1106491,1
1091007,1090950,1
1091007,1079331,2
1091007,1088976,1
1091007,1090813,2
1091007,1090782,1
1091007,1106480,1
1091007,1089050,1
1091007,1090992,2
1091007,1090882,1
1091007,1106453,1
1091007,1106466,1
1091007,1090824,1
1091007,1091033,1
1091007,1091046,2
1091007,1106468,1
1091007,1090807,1
1091007,1106464,1
1091007,1090912,1
1091007,1106477,1
1091007,1090774,2
1091007,1106440,1
1091007,1090806,2
1091007,1106465,1
1091007,1090738,2
1091007,1090968,2
1091007,1090749,2
1091007,1090851,1
1091007,1090881,1
1091007,1090981,1
1091007,1091036,1
1091007,1090932,1
1091007,1090746,1
1091007,1089040,1
1091007,1087803,1
1091007,1090785,1
1091007,1090865,1
1091007,1106441,1
1091007,1106476,1
1091007,1083791,2
1091007,1106443,1
1091007,1106447,1
1091007,1090830,2
1091007,1090876,1
1091007,1090895,2
1091007,1090802,1
1091007,1090808,1
1091007,1090810,2
1091007,1090741,2
1091007,1090988,1
1091007,1089099,1
1091007,1087729,1
1091007,1090769,1
1091007,1090920,2
1091007,1090801,1
1091007,1090796,2
1091007,1029121,1
1091007,1106510,1
1091007,1090823,1
1091007,1106501,1
1091007,1106492,1
1091007,1106479,1
1091007,1090756,1
1091983,1082027,6
1091983,1084790,2
1091983,1082389,2
1091983,1041271,2
1091983,1085438,2
1091983,1028324,5
1091983,1089707,4
1091983,1083249,2
1091983,1084922,11
1091983,1080427,8
1091983,1082184,12
1091983,1091736,1
1091983,1086427,11
1091983,1090456,1
1091983,1082787,20
1091983,1042980,2
1091983,1088948,11
1091983,1082394,7
1091983,1086644,1
1091983,1041339,3
1091983,1084842,11
1091983,1087492,1
1091983,1087504,2
1091983,1090474,2
1091983,1041635,6
1091983,1083065,3
1091983,1082881,8
1091983,1088284,1
1091983,1079655,2
1091983,1082964,6
1091983,1043882,6
1091983,1086571,1
1091983,1084866,3
1091983,1084848,5
1091983,1084438,8
1091983,1083150,2
1091983,1090641,4
1091983,1083093,3
1091983,1086978,2
1091983,1082875,1
1091983,1081945,6
1091983,1092375,1
1091983,1089548,1
1091983,1092341,1
1091983,1083149,3
1091983,1087600,1
1091983,1041788,6
1091983,1085796,3
1091983,1089542,2
1091983,1090584,11
1091983,1079073,3
1091983,1079978,6
1091983,1080198,25
1091983,1082120,21
1091983,1084751,3
1091983,1083444,1
1091983,1084704,6
1091983,1080533,15
1091983,1088829,1
1091983,1083341,1
1091983,1086386,1
1091983,1081473,25
1091983,1084455,6
1091983,1086703,1
1091983,1087033,5
1091983,1084729,2
1091983,1083278,3
1091983,1087548,3
1091983,1088828,2
1091983,1087144,1
1091983,1082432,14
1091983,1088255,2
1091983,1084474,22
1091983,1050491,1
1091983,1087213,2
1091983,1080162,16
1091983,1086715,5
1091983,1080142,3
1091983,1086360,3
1091983,1084440,16
1091983,1088380,4
1091983,1079894,29
1091983,1080380,1
1091983,1088291,3
1091983,1081156,13
1091983,1088364,4
1091983,1082780,15
1091983,1041871,16
1091983,1082899,4
1091983,1079776,4
1091983,1082884,11
1091983,1042032,6
1091983,1080862,4
1091983,1084917,7
1091983,1079708,28
1091983,1089506,2
1091983,1084830,1
1091983,1086600,2
1091983,1082906,2
1091983,1083181,2
1091983,1087054,1
1091983,1087256,1
1091983,1091074,2
1091983,1084720,1
1091983,1088949,12
1091983,1087593,1
1091983,1084892,2
1091983,1080245,1
1091983,1081697,2
1091983,1080543,6
1091983,1086414,1
1091983,1097212,1
1091983,1088943,12
1091983,1094481,2
1091983,1088934,2
1091983,1080668,5
1091983,1082691,10
1091983,1080725,6
1091983,1082223,21
1091983,1086843,2
1091983,1080692,20
1091983,1084477,1
1091983,1083191,1
1091983,1089612,1
1091983,1105404,1
1091983,1082775,6
1091983,1101742,1
1091983,1088869,2
1091983,1086474,5
1091983,1083098,1
1091983,1083457,4
1091983,1090699,3
1091983,1083260,1
1091983,1094034,1
1091983,1080579,3
1091983,1088370,4
1091983,1079596,13
1091983,1082497,11
1091983,1082894,24
1091983,1086595,4
1091983,1093928,1
1091983,1090432,1
1091983,1090563,1
1091983,1045821,6
1091983,1094174,1
1091983,1029063,5
1091983,1043181,1
1091983,1083300,4
1091983,1079060,2
1091983,1083043,2
1091983,1083157,1
1091983,1080452,5
1091983,1106687,1
1091983,1086764,1
1091983,1082823,10
1091983,1082091,14
1091983,1086670,3
1091983,1087860,1
1091983,1090021,6
1091983,1083166,1
1091983,1086391,2
1091983,1087104,5
1091983,1092111,1
1091983,1084849,1
1091983,1080959,10
1091983,1090029,9
1091983,1087899,4
1091983,1090026,3
1091983,1083392,1
1091983,1081912,15
1091983,1086567,9
1091983,1089455,4
1091983,1082948,3
1091983,1080241,1
1091983,1081823,6
1091983,1084765,4
1091983,1083071,1
1091983,1082895,5
1091983,1083426,2
1091983,1096243,1
1091983,1086694,1
1091983,1097901,1
1091983,1084457,3
1091983,1082735,21
1091983,1088724,7
1091983,1095437,1
1091983,1091989,1
1091983,1042506,1
1091983,1088962,3
1091983,1083097,2
1091983,1080988,1
1091983,1043382,1
1091983,1088251,1
1091983,1081077,1
1091983,1083453,1
1091983,1083377,2
1091983,1086679,17
1091983,1086472,1
1091983,1083382,1
1091983,1084845,4
1091983,1089352,3
1091983,1083127,1
1091983,1043008,12
1091983,1091991,2
1091983,1089498,1
1091983,1083239,1
1091983,1086481,2
1091983,1089621,1
1091983,1045593,1
1091983,1086770,1
1091983,1090594,6
1091983,1091987,1
1091983,1096236,2
1091983,1086661,2
1091983,1088671,1
1091983,1082920,6
1091983,1089614,4
1091983,1084852,1
1091983,1083253,4
1091983,1028825,5
1091983,1080524,5
1091983,1086609,2
1091983,1090551,3
1091983,1079637,6
1091983,1092223,1
1091983,1087556,1
1091983,1081772,4
1091983,1086402,1
1091983,1079416,1
1091983,1086468,3
1091983,1087869,2
1091983,1091980,3
1091983,1090690,1
1091983,1086654,8
1091983,1041613,1
1091983,1087009,2
1091983,1087929,4
1091983,1083251,1
1091983,1084909,1
1091983,1043416,1
1091983,1096562,1
1091983,1087355,1
1091983,1084706,3
1091983,1101274,1
1091983,1084731,1
1091983,1084788,1
1091983,1098288,1
1091983,1102478,1
1091983,1084806,4
1091983,1088899,2
1091983,1096556,1
1091983,1089694,4
1091983,1090583,1
1091983,1082886,6
1091983,1092232,2
1091983,1082415,2
1091983,1110862,2
1091983,1086854,1
1091983,1110880,2
1091983,1083255,3
1091983,1079957,7
1091983,1080564,3
1091983,1086398,9
1091983,1096115,1
1091983,1109979,2
1091983,1109990,1
1091983,1096626,1
1091983,1088408,1
1091983,1090521,1
1091983,1094032,1
1091983,1084439,4
1091983,1083284,1
1091983,1087068,2
1091983,1083028,4
1091983,1091914,1
1091983,1083082,3
1091983,1082054,4
1091983,1093035,2
1091983,1082908,4
1091983,1090534,1
1091983,1090528,1
1091983,1087444,3
1091983,1110868,2
1091983,1084823,1
1091983,1083171,5
1091983,1110288,1
1091983,1079184,4
1091983,1083286,1
1091983,1092124,1
1091983,1088924,1
1091983,1084784,1
1091983,1092171,1
1091983,1081612,14
1091983,1100113,1
1091983,1042676,3
1091983,1095045,1
1091983,1110873,2
1091983,1083262,1
1091983,1083221,1
1091983,1094044,2
1091983,1084476,4
1091983,1090611,3
1091983,1083432,7
1091983,1099189,4
1091983,1090558,1
1091983,1086370,2
1091983,1087282,1
1091983,1086632,1
1091983,1084813,11
1091983,1083244,2
1091983,1090517,1
1091983,1092053,1
1091983,1092121,1
1091983,1093750,1
1091983,1097893,1
1091983,1083298,4
1091983,1088938,4
1091983,1092793,1
1091983,1092102,1
1091983,1083373,1
1091983,1010577,6
1091983,1083161,1
1091983,1084873,3
1091983,1089797,3
1091983,1092853,3
1091983,1097222,1
1091983,1079440,1
1091983,1093737,1
1091983,1084458,10
1091983,1096627,1
1091983,1090587,10
1091983,1089459,2
1091983,1090542,1
1091983,1090596,12
1091983,1084889,1
1091983,1092163,1
1091983,1092143,1
1091983,1082978,2
1091983,1082031,1
1091983,1087507,6
1091983,1103783,1
1091983,1088720,5
1091983,1043109,1
1091983,1081674,5
1091983,1084471,1
1091983,1082941,1
1091983,1092159,2
1091983,1088950,1
1091983,1088544,1
1091983,1082882,10
1091983,1086454,1
1091983,1096611,1
1091983,1087264,1
1091983,1082944,5
1091983,1088964,11
1091983,1089183,5
1091983,1105739,1
1091983,1087982,3
1091983,1041438,1
1091983,1086430,1
1091983,1080724,2
1091983,1083362,1
1091983,1084783,1
1091983,1094680,1
1091983,1092297,1
1091983,1043280,1
1091983,1097895,1
1091983,1094250,7
1091983,1090519,3
1091983,1088543,1
1091983,1110875,1
1091983,1083418,3
1091983,1092557,1
1091983,1109983,1
1091983,1109969,1
1091983,1109607,1
1091983,1096622,1
1091983,1086352,4
1091983,1094191,1
1091983,1092202,1
1091983,1086384,3
1091983,1096624,1
1091983,1096621,1
1091983,1041487,1
1091983,1110889,2
1091983,1088709,2
1091983,1093741,1
1091983,1090269,2
1091983,1092811,1
1091983,1088552,2
1091983,1084862,6
1091983,1089209,1
1091983,1091247,1
1091983,1082983,2
1091983,1092794,1
1091983,1084712,1
1091983,1088960,5
1091983,1092127,2
1091983,1084753,18
1091983,1092180,1
1091983,1104596,1
1091983,1094045,2
1091983,1089870,2
1091983,1093749,2
1091983,1092797,1
1091983,1088373,3
1091983,1093933,2
1091983,1092789,1
1091983,1042352,2
1091983,1040791,1
1091983,1101738,1
1091983,1079548,3
1091983,1090860,1
1091983,1079562,1
1091983,1086440,2
1091983,1086400,1
1091983,1086416,2
1091983,1090601,2
1091983,1092093,2
1091983,1091136,1
1091983,1096239,1
1091983,1095335,1
1091983,1092054,2
1091983,1096619,1
1091983,1101280,1
1091983,1090592,1
1091983,1096613,1
1091983,1101275,1
1091983,1086882,1
1091983,1095162,1
1091983,1041309,1
1091983,1101279,1
1091983,1082990,1
1091983,1093703,1
1091983,1089775,2
1091983,1092376,1
1091983,1084868,1
1091983,1092993,1
1091983,1110292,1
1091983,1092240,1
1091983,1107501,1
1091983,1102223,1
1091983,1110298,1
1091983,1084493,3
1091983,1094038,1
1091983,1091975,1
1091983,1088893,1
1091983,1090556,1
1091983,1084658,1
1091983,1103236,1
1091983,1090585,3
1091983,1092795,1
1091983,1092799,1
1091983,1098446,1
1091983,1107079,2
1091983,1040463,1
1091983,1096570,2
1091983,1088539,1
1091983,1090538,2
1091983,1089476,1
1091983,1090548,2
1091983,1101743,1
1091983,1093193,1
1091983,1090568,1
1091983,1103113,1
1091983,1094027,1
1091983,1082762,1
1091983,1043483,1
1091983,1089487,2
1091983,1090724,1
1091983,1087467,4
1091983,1095439,1
1091983,1096559,1
1091983,1083207,2
1091983,1103780,1
1091983,1091979,1
1091983,1110872,2
1091983,1037768,1
1091983,1094227,1
1091983,1110863,2
1091983,1096558,1
1091983,1086381,1
1091983,1090012,2
1091983,1089850,1
1091983,1096501,1
1091983,1094028,1
1091983,1097644,1
1091983,1096612,1
1091983,1096616,1
1091983,1091123,3
1091983,1096564,1
1091983,1094734,2
1091983,1092245,1
1091983,1092787,1
1091983,1090595,10
1091983,1089705,1
1091983,1083148,3
1091983,1091992,3
1091983,1084850,1
1091983,1105405,1
1091983,1103789,1
1091983,1103784,1
1091983,1091984,2
1091983,1091140,1
1091983,1091128,1
1091983,1089762,1
1091983,1102770,1
1091983,1088954,1
1091983,1095127,1
1091983,1107512,1
1091983,1083437,2
1091983,1100323,1
1091983,1109982,1
1091983,1086879,1
1091983,1110294,1
1091983,1096248,1
1091983,1107085,1
1091983,1100610,1
1091983,1107078,1
1091983,1097900,1
1091983,1091116,1
1091983,1090529,1
1091983,1097652,1
1091983,1089859,2
1091983,1099185,1
1091983,1102613,1
1091983,1083175,1
1091983,1095326,1
1091983,1092790,2
1091983,1102874,1
1091983,1102577,1
1091983,1097219,1
1091983,1095336,1
1091983,1103111,1
1091983,1096488,1
1091983,1092173,1
1091983,1041410,2
1091983,1088348,1
1091983,1109972,1
1091983,1110881,2
1091983,1110871,2
1091983,1109967,1
1091983,1110888,1
1091983,1109606,1
1091983,1110295,1
1091983,1089485,1
1091983,1109988,1
1091983,1097216,1
1091983,1095324,1
1091983,1104592,1
1091983,1105406,1
1091983,1096246,1
1091983,1092798,1
1091983,1098445,1
1091983,1091935,1
1091983,1107081,1
1091983,1090670,1
1091983,1096234,1
1091983,1103238,1
1091983,1090446,1
1091983,1109971,1
1091983,1110867,2
1091983,1110271,1
1091983,1110032,1
1091983,1095433,1
1091983,1104591,1
1091983,1102877,1
1091983,1097898,1
1091983,1096604,1
1091983,1097902,1
1091983,1088723,1
1091983,1097214,1
1091983,1098449,1
1091983,1100606,1
1091983,1088362,1
1091983,1096245,1
1091983,1110035,1
1091983,1083006,1
1091983,1110884,2
1091983,1110887,2
1091983,1110864,2
1091983,1109984,1
1091983,1094105,1
1091983,1107504,1
1091983,1088206,1
1091983,1088941,1
1091983,1087396,1
1091983,1088350,1
1091983,1096497,1
1091983,1096578,2
1091983,1093691,1
1091983,1110883,1
1091983,1110275,1
1091983,1097891,2
1091983,1103241,1
1091983,1090576,2
1091983,1103237,1
1091983,1103234,1
1091983,1092041,1
1091983,1100608,1
1091983,1103112,1
1091983,1094434,1
1091983,1111743,1
1091983,1088367,1
1091983,1110885,2
1091983,1095327,1
1091983,1111744,1
1091983,1096247,1
1091983,1096489,1
1091983,1092346,1
1091983,1096493,1
1091983,1107515,1
1091983,1097897,1
1091983,1101736,1
1091983,1084733,1
1091983,1109975,1
1091983,1088012,1
1091983,1094030,1
1091983,1092295,1
1091983,1095443,1
1091983,1094505,1
1091983,1097086,1
1091983,1100609,1
1091983,1090374,1
1091983,1107503,1
1091983,1110273,1
1091983,1098462,1
1091983,1095046,1
1091983,1094650,1
1091983,1090014,1
1091983,1102477,1
1091983,1095329,1
1091983,1107082,1
1091983,1093604,1
1091983,1110296,1
1091983,1102474,1
1091983,1092123,1
1091983,1107516,1
1091983,1107086,1
1091983,1109973,2
1091983,1110878,1
1091983,1110874,2
1091983,1086742,1
1091983,1095436,1
1091983,1101278,1
1091983,1103904,1
1091983,1095328,1
1091983,1110039,1
1091983,1103779,1
1091983,1107080,1
1091983,1110034,1
1091983,1089796,1
1091983,1110300,1
1091983,1096241,1
1091983,1096240,1
1091983,1094035,1
1091983,1094679,1
1091983,1103107,1
1091983,1105400,1
1091983,1110291,1
1091983,1102575,1
1091983,1098442,1
1091983,1102873,1
1091983,1102481,1
1091983,1101271,1
1091983,1098438,1
1091983,1094658,1
1091983,1088000,1
1091983,1104589,1
1091983,1110861,2
1091983,1110860,2
1091983,1105402,1
1091983,1103239,1
1091983,1110882,2
1091983,1095907,1
1091983,1103782,1
1091983,1096492,1
1091983,1109981,1
1091983,1103791,1
1091983,1088955,3
1091983,1105401,1
1091983,1111742,1
1091983,1092801,1
1091983,1094632,1
1091983,1091927,1
1091983,1109977,1
1091983,1103785,1
1091983,1102880,1
1091983,1091990,1
1091983,1093910,1
1091983,1107513,1
1091983,1110274,1
1091983,1082902,1
1091983,1102574,1
1091983,1110293,1
1091983,1107508,1
1091983,1101272,1
1091983,1107087,1
1091983,1107505,1
1091983,1110038,1
1091983,1107509,1
1091983,1099421,1
1091983,1107077,1
1091983,1107511,1
1091983,1096490,1
1091983,1092800,1
1091983,1096499,1
1091983,1101735,1
1091983,1095441,1
1091983,1096496,1
1091983,1095332,1
1091983,1102476,1
1091983,1092786,1
1091983,1097899,1
1091983,1094114,1
1091983,1110033,1
1091983,1110276,1
1091983,1103110,1
1091983,1101745,1
1091983,1105403,1
1091983,1091986,1
1091983,1096498,1
1091983,1100611,1
1091983,1104595,1
1091983,1103114,1
1091983,1094678,1
1091983,1092990,2
1091983,1102638,1
1091983,1107083,1
1091983,1094675,1
1091983,1092796,1
1091983,1109968,1
1091983,1110297,1
1091983,1111746,1
1091983,1097211,1
1091983,1102475,1
1091983,1095432,1
1091983,1097220,1
1091983,1103781,1
1091983,1098447,1
1091983,1098443,1
1091983,1103240,1
1091983,1097083,1
1091983,1094029,1
1091983,1091988,1
1091983,1095042,1
1091983,1041479,1
1091983,1103778,1
1091983,1110879,1
1091983,1110865,2
1091983,1107510,1
1091983,1109980,1
1091983,1107507,1
1091983,1110272,1
1091983,1102567,1
1091983,1095330,1
1091983,1105399,1
1091983,1097896,1
1091983,1094037,1
1091983,1094036,1
1091983,1103108,1
1091983,1097894,2
1091983,1110876,2
1091983,1094033,1
1091983,1088748,1
1091983,1104593,1
1091983,1097218,1
1091983,1096242,1
1091983,1095323,1
1091983,1095438,1
1091983,1103786,1
1091983,1096237,1
1091983,1111745,1
1091983,1092791,1
1091983,1102878,1
1091983,1102216,1
